id,name,grade
84112,Shahrzad,6.87
84113,Anahita,9.53
84114,Elham,11.69
84115,Negar,15.93
84116,Fereshte,3.02
84117,Parsa,9.72
84118,Pegah,4.95
84119,Goli,12.48
84120,Vanda,4.51
84121,Nader,15.73
84122,Simin,0.18
84123,Ali,6.12
84124,Nader,9.4
84125,Bob,7.36
84126,Paul,3.58
84127,Elham,17.21
84128,Kiana,15.65
84129,Azar,4.83
84130,Azar,0.52
84131,Shayan,17.24
84132,Shahrzad,9.91
84133,Mehrdad,9.8
84134,Sahar,17.22
84135,Bahram,7.43
84136,Behnam,5.28
84137,Yasaman,18.16
84138,Kamran,0.28
84139,Behnam,8.51
84140,Amir,8.87
84141,Negin,11.68
84142,Vanda,12.96
84143,Atiyeh,14.22
84144,Grace,7.63
84145,Rasoul,3.04
84146,Setareh,2.12
84147,Eva,6.0
84148,Maryam,14.14
84149,Fatemeh,5.97
84150,Homa,13.09
84151,Mina,11.86
84152,Mona,18.86
84153,Ghazal,7.13
84154,Eva,3.08
84155,Rose,2.09
84156,Azadeh,7.31
84157,Pouya,8.56
84158,Arman,2.85
84159,Elaheh,4.72
84160,Rose,10.58
84161,Bob,19.06
84162,Behnam,7.99
84163,Roya,16.02
84164,Younes,15.4
84165,Keyvan,9.46
84166,Mandana,16.29
84167,Siavash,5.37
84168,Alireza,6.06
84169,Sepideh,11.95
84170,Hossein,8.96
84171,Sara,16.16
84172,Negar,2.82
84173,Goli,4.76
84174,Behnam,11.05
84175,Pouneh,4.19
84176,Shiva,3.91
84177,Helen,9.03
84178,Arash,16.75
84179,Younes,5.94
84180,Zahra,0.47
84181,Younes,11.63
84182,Mehdi,19.62
84183,Reza,14.89
84184,Shabnam,0.2
84185,Ivy,18.71
84186,Bahareh,16.55
84187,Nader,11.94
84188,Rasoul,2.12
84189,Ramin,1.31
84190,Golnaz,0.5
84191,Mahdi,9.82
84192,Samira,9.86
84193,Nina,10.15
84194,Azadeh,2.57
84195,Kiana,0.44
84196,Nasim,17.81
84197,Paul,5.81
84198,Ziba,2.61
84199,Shahrzad,11.01
84200,Ghazal,8.65
84201,Homa,1.62
84202,Nina,13.62
84203,Kaveh,17.06
84204,Arman,17.84
84205,Nader,6.88
84206,Younes,15.71
84207,Negin,9.92
84208,Samira,6.43
84209,Yalda,13.49
84210,Morteza,6.55
84211,Hassan,11.16
84212,Elaheh,7.66
84213,Arash,15.76
84214,Atiyeh,11.49
84215,Elnaz,2.46
84216,Jack,15.44
84217,Mina,1.14
84218,Younes,1.29
84219,Sohrab,13.41
84220,Alice,7.49
84221,Fariba,5.95
84222,Farhad,15.03
84223,Kate,3.62
84224,Mohsen,12.3
84225,Sahar,0.3
84226,Fereshteh,14.27
84227,Dariush,18.45
84228,Arman,14.92
84229,Neda,10.5
84230,Dariush,2.23
84231,Nina,4.46
84232,Shervin,9.93
84233,Shiva,3.37
84234,Behnam,17.25
84235,Pouneh,4.65
84236,Ziba,0.11
84237,Narges,15.56
84238,Sepideh,16.04
84239,Vanda,5.51
84240,Oscar,19.36
84241,Negar,16.14
84242,Simin,1.96
84243,Hassan,14.15
84244,Elham,7.19
84245,Elham,14.89
84246,Sahar,19.13
84247,Mojtaba,19.21
84248,Yalda,12.66
84249,Babak,9.07
84250,Kiana,18.1
84251,Negin,15.3
84252,Afshin,6.92
84253,Javad,17.48
84254,Frank,1.12
84255,Yasaman,7.11
84256,Behzad,9.37
84257,Quinn,13.9
84258,Shayan,17.08
84259,Siavash,15.29
84260,Parsa,13.38
84261,Amir,15.87
84262,Rasoul,19.82
84263,Charlie,0.95
84264,Rose,12.76
84265,Eva,11.52
84266,Alice,13.63
84267,Yalda,19.92
84268,Arman,11.95
84269,Ghazal,11.03
84270,Nina,18.79
84271,Simin,3.51
84272,Setareh,3.6
84273,Shahrzad,6.82
84274,Simin,6.22
84275,Homa,7.31
84276,Nader,7.04
84277,Narges,0.63
84278,Yasaman,4.49
84279,Mohammad,1.81
84280,Hamid,1.35
84281,Shahrzad,11.79
84282,Mahdi,8.19
84283,Atiyeh,16.34
84284,Jack,9.82
84285,Amir,12.15
84286,Grace,19.61
84287,Ziba,10.73
84288,Sahar,6.05
84289,Mona,2.83
84290,Shayan,18.06
84291,Ivy,19.16
84292,Afshin,15.04
84293,Homa,13.29
84294,Shervin,10.88
84295,Ziba,17.83
84296,Leila,2.56
84297,Behnam,8.8
84298,Ladan,13.63
84299,Ehsan,12.65
84300,Sepideh,19.71
84301,Siavash,7.15
84302,Simin,16.78
84303,Farhad,18.47
84304,Reza,16.28
84305,Shahram,14.52
84306,Mojtaba,12.57
84307,Sohrab,17.21
84308,Afshin,18.91
84309,Hossein,16.61
84310,Sepideh,2.41
84311,Pegah,14.18
84312,Ehsan,5.54
84313,Vanda,9.43
84314,Siavash,13.15
84315,Shayan,14.51
84316,Shahab,2.63
84317,Younes,11.02
84318,Ramin,5.44
84319,Fereshteh,9.77
84320,Zahra,7.74
84321,Oscar,14.2
84322,Mina,12.29
84323,Mohammad,14.76
84324,Hamid,2.86
84325,Nasim,8.63
84326,Farhad,15.44
84327,Parvin,5.16
84328,Hossein,15.86
84329,Ziba,3.3
84330,Negin,6.3
84331,Leila,5.76
84332,Kate,12.36
84333,Rasoul,8.48
84334,Behnam,14.47
84335,Frank,17.36
84336,Sara,2.95
84337,Elaheh,11.71
84338,Alireza,19.7
84339,Mandana,4.14
84340,Setareh,7.35
84341,Yasaman,14.6
84342,Fatemeh,3.08
84343,Shirin,3.07
84344,Negar,0.32
84345,Shadi,9.82
84346,Paul,12.9
84347,Hossein,6.94
84348,Samira,16.59
84349,Alice,0.72
84350,Morteza,4.07
84351,Liam,17.79
84352,Neda,6.03
84353,Farshid,12.81
84354,Sepideh,13.75
84355,Elnaz,18.37
84356,Vahid,19.76
84357,Sahar,5.08
84358,Azadeh,9.71
84359,Vahid,18.33
84360,Mina,11.05
84361,Shahab,5.46
84362,Paul,18.47
84363,Dorsa,12.46
84364,Farshid,11.93
84365,Farshid,12.05
84366,Ali,11.76
84367,Nina,5.38
84368,Golnaz,10.7
84369,Yasaman,1.36
84370,Setareh,9.11
84371,Fereshteh,4.6
84372,Reza,19.54
84373,Rasoul,9.25
84374,Liam,9.04
84375,Steve,15.79
84376,Fatemeh,15.65
84377,Taraneh,14.19
84378,Niloufar,9.33
84379,Shahab,12.54
84380,Nader,11.02
84381,Pouneh,14.88
84382,Niloufar,11.19
84383,Sina,9.91
84384,Behnam,0.05
84385,Taraneh,6.82
84386,Hassan,6.27
84387,Homa,2.93
84388,Simin,14.1
84389,Ivy,2.92
84390,Pouya,1.86
84391,Grace,7.81
84392,Anahita,16.79
84393,Morteza,5.65
84394,Ziba,12.01
84395,Charlie,9.35
84396,Alireza,4.52
84397,Shahram,12.31
84398,Mona,1.8
84399,Farzaneh,14.68
84400,Farzaneh,10.02
84401,David,16.48
84402,Samira,0.63
84403,Helen,5.3
84404,Grace,17.32
84405,Mehdi,17.49
84406,Rasoul,18.63
84407,Dariush,0.9
84408,Ali,2.62
84409,Mona,16.59
84410,Elaheh,11.42
84411,Ladan,2.43
84412,Goli,2.77
84413,Oscar,1.59
84414,Soraya,5.83
84415,Dorsa,4.63
84416,Behzad,4.61
84417,Niloufar,7.03
84418,Elham,11.71
84419,Vanda,0.64
84420,Kiana,17.21
84421,Hassan,17.87
84422,Mohammad,1.16
84423,Nina,12.99
84424,Sepideh,3.98
84425,Afshin,15.1
84426,Vahid,10.57
84427,Katayoun,2.64
84428,Taraneh,8.53
84429,Farshid,6.58
84430,Tina,12.74
84431,Dariush,4.94
84432,Yalda,13.06
84433,Sina,5.78
84434,Mandana,7.7
84435,Shervin,19.79
84436,Navid,7.3
84437,Samira,11.24
84438,Shayan,0.27
84439,Parvin,3.32
84440,Arash,1.56
84441,Farhad,11.0
84442,Azadeh,7.45
84443,Dariush,0.21
84444,David,19.98
84445,Narges,18.17
84446,Pouya,14.81
84447,Mohammad,16.5
84448,Yalda,12.17
84449,Sepideh,2.75
84450,Fatemeh,10.75
84451,Shahram,11.37
84452,Shayan,16.77
84453,Anahita,15.02
84454,Grace,5.98
84455,Simin,4.51
84456,Kate,19.73
84457,Bob,5.7
84458,Frank,18.79
84459,Farhad,9.65
84460,Parvin,12.71
84461,Negin,9.85
84462,Ladan,18.44
84463,Shahab,9.55
84464,Pouneh,6.16
84465,Nasim,10.34
84466,Neda,8.59
84467,Mohsen,19.61
84468,Younes,19.66
84469,Nasrin,1.23
84470,Parsa,9.18
84471,Shahrzad,1.26
84472,Alice,3.38
84473,Rasoul,9.69
84474,Babak,8.43
84475,Anahita,10.11
84476,Steve,18.03
84477,Fereshte,15.25
84478,Elham,14.62
84479,Atiyeh,15.66
84480,Pouya,5.01
84481,Siavash,10.48
84482,Leila,16.87
84483,Vahid,8.53
84484,Ehsan,19.66
84485,Kaveh,11.75
84486,Mina,5.36
84487,Behnam,11.5
84488,Mina,14.05
84489,Javad,13.21
84490,Younes,4.33
84491,Farhad,11.79
84492,Oscar,12.91
84493,Samira,16.47
84494,Sepideh,7.93
84495,Kaveh,14.51
84496,Vanda,12.88
84497,Shadi,2.15
84498,Niloufar,0.81
84499,Siavash,0.58
84500,Parsa,10.96
84501,Shiva,14.99
84502,Katayoun,13.25
84503,Golnaz,19.8
84504,Eva,3.88
84505,Amir,17.62
84506,Ziba,15.58
84507,Bahareh,9.71
84508,Rose,9.99
84509,Parsa,14.78
84510,Zahra,13.95
84511,Golnaz,15.62
84512,Fariba,7.18
84513,Samira,2.51
84514,David,5.79
84515,Fatemeh,17.42
84516,Kaveh,2.21
84517,Shabnam,5.35
84518,Charlie,18.64
84519,Fatemeh,7.31
84520,Sepideh,15.77
84521,Shadi,19.42
84522,David,0.31
84523,Jack,17.63
84524,Oscar,0.84
84525,Shadi,16.16
84526,Sina,19.43
84527,Shirin,11.22
84528,Fariba,12.08
84529,Ehsan,11.53
84530,Arman,19.58
84531,Amir,8.65
84532,Azadeh,18.56
84533,Sina,19.98
84534,Taraneh,19.3
84535,Charlie,7.71
84536,Parsa,7.57
84537,Helen,1.7
84538,Mona,15.07
84539,Ziba,5.72
84540,Paul,5.36
84541,David,18.43
84542,Behnam,13.24
84543,Fatemeh,7.33
84544,Fatemeh,9.03
84545,Anahita,7.92
84546,Steve,13.85
84547,Farhad,8.09
84548,Elnaz,14.3
84549,Taraneh,2.92
84550,Pouneh,5.51
84551,Parsa,11.99
84552,Niloufar,14.24
84553,Niloufar,1.58
84554,Rose,11.26
84555,Steve,19.32
84556,Navid,4.59
84557,Goli,0.43
84558,Javad,16.21
84559,Mojtaba,4.4
84560,Ramin,13.75
84561,Paul,17.46
84562,Farshid,5.06
84563,Farzaneh,2.32
84564,Nina,18.24
84565,Kaveh,7.76
84566,Negin,1.53
84567,Fariba,11.79
84568,Hossein,5.94
84569,Liam,14.64
84570,Oscar,9.01
84571,Younes,1.33
84572,Nina,1.61
84573,Kamran,5.47
84574,Yalda,15.48
84575,Mohammad,11.78
84576,Niloufar,7.72
84577,Azar,7.88
84578,Sara,19.34
84579,Alice,3.83
84580,Mandana,19.0
84581,Masoud,5.39
84582,Tina,15.86
84583,Shahab,2.04
84584,Behnam,1.06
84585,Mehdi,12.69
84586,Kaveh,18.17
84587,Rose,4.05
84588,Dorsa,13.71
84589,Sepideh,5.19
84590,Shahram,10.28
84591,Ivy,5.46
84592,Tina,7.97
84593,Hossein,7.82
84594,Helen,18.95
84595,Parsa,4.51
84596,Mehdi,18.39
84597,Mina,15.76
84598,Farshid,8.48
84599,Liam,16.79
84600,Anahita,10.49
84601,Masoud,18.89
84602,Zahra,7.33
84603,Mandana,14.13
84604,Samira,14.58
84605,Sina,10.89
84606,Sahar,17.62
84607,Golnaz,3.54
84608,Rasoul,11.2
84609,Reza,15.84
84610,Sina,15.46
84611,Ali,8.59
84612,Simin,9.95
84613,Behzad,14.24
84614,Atiyeh,7.7
84615,Bahareh,13.39
84616,Leila,13.75
84617,Hamid,6.17
84618,Steve,15.07
84619,Mahdi,4.98
84620,Simin,19.16
84621,Nasrin,10.04
84622,Liam,19.36
84623,Samira,2.75
84624,Shadi,3.31
84625,Yalda,17.05
84626,Nader,6.59
84627,Sahar,13.83
84628,Dariush,12.64
84629,Steve,17.58
84630,Azadeh,3.29
84631,Hossein,14.36
84632,Mohsen,16.87
84633,Mandana,12.34
84634,Rasoul,13.79
84635,Bahram,6.49
84636,Alireza,9.84
84637,Hassan,2.29
84638,Bahram,13.8
84639,Sepideh,12.71
84640,Rasoul,5.8
84641,Elaheh,12.7
84642,Mahdi,3.25
84643,Vahid,10.69
84644,Dariush,13.94
84645,Elnaz,10.27
84646,Nader,13.82
84647,Ladan,14.8
84648,Nasim,8.79
84649,Yalda,16.41
84650,Arash,4.14
84651,Siavash,5.85
84652,Milad,5.79
84653,Afshin,13.96
84654,Hassan,12.91
84655,Elham,17.55
84656,Taraneh,19.56
84657,Mona,18.06
84658,Fereshte,7.32
84659,Parsa,18.32
84660,Leila,4.27
84661,Alireza,17.52
84662,Mina,16.66
84663,Nader,5.16
84664,Pouneh,14.91
84665,Azar,14.23
84666,Fariba,5.53
84667,Goli,18.81
84668,Oscar,5.44
84669,Atiyeh,19.3
84670,Setareh,0.62
84671,Milad,10.31
84672,Parsa,5.39
84673,Mina,4.66
84674,Keyvan,18.35
84675,Negin,12.6
84676,Parsa,0.99
84677,Fariba,7.85
84678,Jack,10.28
84679,Ehsan,14.52
84680,Shervin,15.49
84681,Mehrdad,12.61
84682,Parvin,7.87
84683,Eva,3.9
84684,Fatemeh,0.61
84685,Dariush,5.79
84686,Homa,17.4
84687,Simin,6.1
84688,Afshin,11.65
84689,Elham,10.08
84690,Ziba,3.05
84691,Javad,5.11
84692,Sara,1.69
84693,Amir,2.37
84694,Sina,14.66
84695,Zahra,0.32
84696,Fereshte,17.53
84697,Hamid,3.47
84698,Steve,6.2
84699,Masoud,4.82
84700,Mojtaba,1.93
84701,Setareh,15.45
84702,Farshid,18.82
84703,Shirin,6.24
84704,Setareh,6.4
84705,Elnaz,4.38
84706,Pegah,15.8
84707,Mohsen,9.83
84708,Bob,6.96
84709,Zahra,16.79
84710,Afshin,11.68
84711,Javad,13.88
84712,Siavash,11.58
84713,Yasaman,10.13
84714,Pouya,6.23
84715,Sina,12.49
84716,Atiyeh,10.81
84717,Rasoul,4.31
84718,Javad,9.06
84719,Golnaz,13.53
84720,Kamran,14.52
84721,Shirin,2.0
84722,Younes,5.54
84723,Pouya,0.3
84724,Kamran,10.3
84725,Ghazal,16.33
84726,Grace,13.06
84727,Behnam,0.15
84728,Nina,0.11
84729,Arash,10.47
84730,Setareh,13.3
84731,Bahram,7.55
84732,Grace,10.0
84733,Mohammad,16.91
84734,Ramin,18.67
84735,Quinn,4.57
84736,Fereshte,6.04
84737,Pegah,8.49
84738,Sara,12.26
84739,Shabnam,9.48
84740,Kaveh,12.49
84741,Shiva,10.22
84742,Roya,2.15
84743,Mahdi,2.5
84744,Ghazal,0.98
84745,Shiva,3.93
84746,Elham,18.09
84747,Javad,19.8
84748,Vahid,19.24
84749,Nina,1.64
84750,Golnaz,7.01
84751,Charlie,17.34
84752,Alice,4.08
84753,Hassan,16.98
84754,Mohsen,16.45
84755,Shahram,14.87
84756,Tina,1.01
84757,Babak,19.45
84758,Parsa,5.99
84759,Mohammad,0.04
84760,Ziba,7.42
84761,Shirin,4.11
84762,Atiyeh,5.82
84763,Nader,9.14
84764,Nina,3.06
84765,Nasim,14.23
84766,Farhad,17.25
84767,Goli,9.24
84768,Sina,9.21
84769,David,12.11
84770,Bob,10.86
84771,Samira,13.16
84772,Alice,19.14
84773,Helen,0.17
84774,Javad,18.11
84775,Sepideh,7.8
84776,Yasaman,18.1
84777,Shirin,11.92
84778,Jack,5.0
84779,Reza,1.31
84780,Sina,6.63
84781,Navid,3.71
84782,Pouya,0.45
84783,Anahita,16.62
84784,Ramin,19.8
84785,Hamid,4.16
84786,Sohrab,12.79
84787,Ghazal,5.77
84788,Alireza,12.26
84789,Golnaz,9.54
84790,Behnam,9.71
84791,Goli,19.61
84792,Masoud,3.16
84793,Navid,7.62
84794,Farzaneh,2.87
84795,Anahita,17.33
84796,Navid,2.67
84797,Shahram,18.1
84798,Goli,0.05
84799,Bahareh,6.48
84800,Pouneh,11.17
84801,Mehdi,7.14
84802,Shervin,8.81
84803,Mehrdad,14.22
84804,Reza,2.17
84805,Shabnam,10.3
84806,Azar,2.94
84807,Fariba,15.88
84808,Ali,12.91
84809,Dorsa,15.91
84810,Golnaz,17.98
84811,Nina,2.62
84812,Negar,4.23
84813,Hamid,18.34
84814,Azar,11.23
84815,Paul,17.01
84816,Ziba,10.93
84817,Elnaz,4.11
84818,Mohammad,3.86
84819,Elnaz,11.95
84820,Narges,0.95
84821,Kate,7.79
84822,Roya,9.62
84823,Pegah,11.21
84824,Golnaz,4.46
84825,Masoud,7.94
84826,Helen,11.68
84827,Golnaz,0.87
84828,Bahram,7.22
84829,Fariba,0.25
84830,Oscar,19.92
84831,Sepideh,15.87
84832,Negin,18.05
84833,Vanda,11.19
84834,Sahar,6.74
84835,Bob,3.93
84836,Masoud,14.64
84837,Mojtaba,11.54
84838,Mehrdad,8.63
84839,Frank,7.75
84840,Bahareh,15.73
84841,Mahdi,2.37
84842,Amir,9.46
84843,Rasoul,3.62
84844,Kamran,1.08
84845,Pouneh,1.38
84846,Behzad,13.05
84847,Hossein,1.52
84848,Zahra,16.79
84849,Farzaneh,6.66
84850,Ladan,16.15
84851,Parsa,11.24
84852,Helen,4.7
84853,Liam,1.62
84854,Neda,7.19
84855,Pegah,5.79
84856,Ehsan,15.37
84857,Fereshteh,10.77
84858,Mona,10.55
84859,Farshid,9.98
84860,Liam,16.01
84861,Rasoul,2.24
84862,Simin,5.02
84863,Pouya,17.08
84864,Shervin,7.26
84865,Sohrab,4.49
84866,Sina,7.46
84867,Ramin,17.17
84868,Morteza,11.66
84869,Milad,13.93
84870,Hamid,17.2
84871,Alireza,9.47
84872,Golnaz,19.8
84873,Yalda,13.86
84874,Shervin,18.83
84875,Niloufar,5.64
84876,Shabnam,17.17
84877,Quinn,19.93
84878,Pegah,6.87
84879,Hassan,5.46
84880,Kiana,8.46
84881,Javad,0.85
84882,Arman,15.26
84883,Amir,18.53
84884,Fariba,10.26
84885,Fatemeh,19.45
84886,Ivy,17.37
84887,Vanda,0.62
84888,Behzad,4.68
84889,Fereshte,12.75
84890,Sara,3.23
84891,Anahita,3.78
84892,Mehrdad,5.86
84893,Younes,12.52
84894,Hamid,7.71
84895,Navid,9.55
84896,Homa,10.86
84897,Vahid,18.98
84898,Behzad,5.88
84899,Shabnam,9.73
84900,Samira,18.22
84901,Mandana,1.49
84902,Behnam,2.19
84903,Shahrzad,2.81
84904,Fariba,11.11
84905,Leila,16.14
84906,Goli,6.95
84907,Setareh,0.81
84908,Yalda,1.59
84909,Atiyeh,18.03
84910,Steve,4.03
84911,Jack,1.84
84912,Shiva,1.44
84913,Fereshte,9.09
84914,Sohrab,1.33
84915,Tina,17.65
84916,Maryam,7.96
84917,Katayoun,5.6
84918,Quinn,0.89
84919,Afshin,7.87
84920,Ali,7.86
84921,Nasim,12.46
84922,Alireza,9.79
84923,Hamid,7.38
84924,Dorsa,13.31
84925,Frank,11.92
84926,Sara,15.45
84927,Afshin,3.07
84928,Kiana,18.19
84929,Atiyeh,4.33
84930,Ehsan,6.43
84931,Nasrin,17.27
84932,Yalda,10.42
84933,Shahrzad,19.48
84934,Mohsen,9.49
84935,Farzaneh,7.31
84936,Paul,11.17
84937,Shabnam,15.3
84938,Charlie,19.28
84939,Simin,13.56
84940,Mehrdad,4.55
84941,Rasoul,4.42
84942,Shahram,19.97
84943,Mona,6.76
84944,Shahram,7.61
84945,Nader,7.2
84946,Nasrin,19.45
84947,Sina,19.02
84948,Mehrdad,0.75
84949,Milad,4.45
84950,Parsa,3.8
84951,Maryam,7.17
84952,Eva,1.63
84953,Alireza,17.11
84954,Amir,15.27
84955,Soraya,10.89
84956,Leila,8.45
84957,David,17.0
84958,Shabnam,18.45
84959,Shervin,16.42
84960,Hamid,3.49
84961,Eva,9.16
84962,Sepideh,15.6
84963,Nasrin,16.43
84964,Ladan,11.35
84965,Rasoul,3.74
84966,Ghazal,18.28
84967,Hamid,0.02
84968,Kiana,17.73
84969,Negar,3.47
84970,Vahid,14.52
84971,Oscar,6.6
84972,Sara,19.79
84973,Leila,5.39
84974,Arman,17.85
84975,Azar,16.03
84976,Farzaneh,0.76
84977,Younes,11.28
84978,Navid,11.78
84979,Oscar,5.42
84980,Steve,11.07
84981,Masoud,3.81
84982,Vahid,13.0
84983,Kaveh,18.21
84984,Roya,16.97
84985,Shiva,8.82
84986,Pouya,7.49
84987,Mojtaba,13.14
84988,Ramin,11.99
84989,Reza,4.8
84990,Milad,6.66
84991,Steve,9.39
84992,Alireza,12.9
84993,Bob,15.41
84994,Liam,5.15
84995,Quinn,6.79
84996,Ehsan,14.41
84997,Elnaz,0.73
84998,Fereshteh,18.21
84999,Paul,14.01
85000,Mona,18.27
85001,Elnaz,1.81
85002,Mojtaba,2.41
85003,Steve,9.58
85004,Oscar,14.23
85005,Farzaneh,9.46
85006,Shahram,16.77
85007,Atiyeh,8.71
85008,Shadi,3.41
85009,Shadi,11.35
85010,Helen,0.8
85011,Mahdi,9.49
85012,Shiva,11.09
85013,Negin,11.11
85014,Atiyeh,12.35
85015,Narges,15.17
85016,Mona,11.2
85017,Ali,4.96
85018,Samira,9.12
85019,Behzad,4.46
85020,Alice,8.94
85021,Simin,7.58
85022,Sara,5.0
85023,Mohsen,10.16
85024,Ladan,13.51
85025,Rasoul,16.37
85026,Shahrzad,1.8
85027,Farshid,10.75
85028,Simin,16.68
85029,Sina,13.94
85030,Pouya,17.63
85031,Pegah,6.4
85032,Negar,13.46
85033,Mehrdad,6.92
85034,Fereshte,1.02
85035,Homa,4.04
85036,Behzad,8.38
85037,Sohrab,19.24
85038,Yalda,1.45
85039,Dorsa,9.07
85040,Elnaz,16.98
85041,Mina,5.18
85042,Leila,12.34
85043,Quinn,1.28
85044,Mandana,11.24
85045,Nasrin,10.05
85046,Nasim,16.39
85047,Farhad,16.16
85048,Behnam,0.6
85049,Parvin,10.11
85050,Sohrab,1.54
85051,Nader,17.31
85052,Steve,18.26
85053,Hossein,14.91
85054,Ziba,17.06
85055,Ladan,19.85
85056,Pegah,2.06
85057,Neda,18.41
85058,Roya,18.24
85059,Shervin,12.96
85060,Kiana,19.96
85061,Arman,11.17
85062,Ali,15.36
85063,Setareh,18.41
85064,Yalda,6.71
85065,Parvin,3.17
85066,Arash,2.18
85067,Nasim,14.4
85068,Homa,13.99
85069,Ramin,9.74
85070,Helen,13.9
85071,Bahram,0.74
85072,Mandana,14.51
85073,Dariush,12.65
85074,Mona,0.63
85075,Quinn,10.56
85076,Nader,7.38
85077,Azadeh,0.44
85078,Nader,14.86
85079,Quinn,17.83
85080,Jack,17.63
85081,Liam,19.41
85082,Neda,1.05
85083,Golnaz,7.87
85084,Afshin,3.12
85085,Pegah,7.01
85086,Alice,15.38
85087,Amir,14.85
85088,Farzaneh,1.32
85089,Ghazal,2.58
85090,Sara,8.78
85091,Bahareh,8.81
85092,Samira,5.91
85093,Zahra,6.57
85094,Vahid,3.23
85095,Dorsa,2.52
85096,Reza,19.74
85097,Fariba,7.33
85098,Yalda,6.99
85099,Elham,16.08
85100,Farshid,0.1
85101,Mahdi,12.05
85102,Javad,8.65
85103,Mojtaba,13.87
85104,Sepideh,1.99
85105,Ehsan,3.0
85106,Kiana,12.56
85107,Kamran,13.76
85108,Shabnam,2.14
85109,Morteza,5.29
85110,Soraya,1.11
85111,Bahareh,18.17
85112,Roya,18.65
85113,Shahab,13.48
85114,Farzaneh,0.59
85115,Alice,7.62
85116,Golnaz,15.33
85117,Anahita,17.33
85118,Arman,6.35
85119,Soraya,11.25
85120,Hamid,18.78
85121,Golnaz,13.94
85122,Mohammad,15.39
85123,Nasrin,12.6
85124,Vanda,16.24
85125,Mina,13.46
85126,Pegah,7.29
85127,Rasoul,19.07
85128,Katayoun,1.67
85129,Behzad,19.1
85130,Shiva,13.51
85131,Roya,14.39
85132,Farshid,16.87
85133,Afshin,10.63
85134,Anahita,10.83
85135,Elnaz,5.51
85136,Bob,12.53
85137,Sina,7.72
85138,Alice,4.89
85139,Yasaman,6.78
85140,Arash,3.87
85141,Liam,4.72
85142,Oscar,18.05
85143,Shervin,11.41
85144,Negar,9.26
85145,Sepideh,13.82
85146,Shiva,5.47
85147,Shabnam,19.72
85148,Eva,4.99
85149,Ghazal,7.65
85150,Shervin,12.85
85151,Shayan,3.92
85152,Afshin,4.98
85153,Hossein,11.61
85154,Fereshteh,11.9
85155,Nasim,15.38
85156,Behzad,8.41
85157,Azar,14.91
85158,Parvin,7.73
85159,Elham,9.56
85160,Babak,6.53
85161,Kamran,7.08
85162,Zahra,6.48
85163,Farshid,1.67
85164,Hossein,0.04
85165,Narges,14.48
85166,Nina,14.77
85167,Hamid,9.06
85168,Oscar,9.78
85169,Pegah,18.62
85170,Atiyeh,6.99
85171,Hassan,19.75
85172,Rose,3.13
85173,Jack,17.08
85174,Samira,2.55
85175,Bahram,3.85
85176,Tina,5.22
85177,Ehsan,1.46
85178,Dorsa,2.4
85179,Dorsa,1.65
85180,Liam,17.74
85181,Homa,5.74
85182,Afshin,8.93
85183,Goli,5.58
85184,Shahab,5.34
85185,Grace,17.64
85186,Mona,8.11
85187,Ghazal,10.22
85188,Eva,2.15
85189,Vanda,10.99
85190,Mehrdad,14.13
85191,Maryam,9.99
85192,Alice,11.69
85193,Sepideh,8.93
85194,Amir,11.24
85195,Taraneh,18.79
85196,Navid,13.65
85197,Grace,16.39
85198,Parvin,16.02
85199,Navid,14.51
85200,Elaheh,16.52
85201,Bahram,7.71
85202,Yasaman,12.86
85203,Fatemeh,13.0
85204,Parvin,8.08
85205,Nasim,16.17
85206,Rose,5.93
85207,Mehdi,13.17
85208,Shiva,14.59
85209,Alice,11.77
85210,Samira,3.78
85211,Mojtaba,10.5
85212,Tina,1.34
85213,Sina,14.91
85214,Amir,17.52
85215,Bob,2.19
85216,Liam,11.08
85217,Ehsan,7.16
85218,Fereshteh,15.29
85219,Nader,5.27
85220,Shahram,11.54
85221,Neda,9.7
85222,Shirin,0.7
85223,Siavash,16.41
85224,Dorsa,6.72
85225,Mehrdad,14.31
85226,Tina,1.98
85227,Shahrzad,9.01
85228,Siavash,0.38
85229,Soraya,0.52
85230,Bahram,14.5
85231,Mona,1.86
85232,Fereshteh,8.88
85233,Siavash,14.25
85234,Hassan,9.6
85235,Hamid,15.43
85236,Kate,8.71
85237,Frank,13.18
85238,Katayoun,2.35
85239,Maryam,16.11
85240,Mohsen,3.41
85241,Narges,15.48
85242,Roya,3.71
85243,Mina,14.73
85244,Amir,17.23
85245,Kaveh,17.5
85246,Shadi,6.5
85247,Navid,10.52
85248,Rose,7.49
85249,Shahram,3.42
85250,Sara,17.05
85251,Azadeh,13.78
85252,Negar,3.96
85253,Zahra,13.86
85254,Simin,3.26
85255,Elham,9.96
85256,Ziba,11.55
85257,Sepideh,0.35
85258,Rasoul,11.72
85259,Sahar,13.78
85260,Liam,13.93
85261,Ramin,13.29
85262,Dariush,11.1
85263,Oscar,9.28
85264,Niloufar,8.69
85265,Eva,10.07
85266,Yalda,19.06
85267,Sepideh,17.48
85268,Sara,10.92
85269,Setareh,11.33
85270,Mehdi,6.39
85271,Afshin,18.01
85272,Azar,9.24
85273,Mina,9.73
85274,Frank,13.76
85275,Rasoul,8.71
85276,Nina,8.31
85277,Ramin,13.51
85278,Homa,11.06
85279,Sara,8.26
85280,Goli,2.52
85281,Mojtaba,13.03
85282,Behzad,13.71
