id,name,grade
76463,Shirin,11.01
76464,Eva,14.75
76465,Masoud,5.62
76466,Neda,16.05
76467,Kate,4.62
76468,Shervin,7.87
76469,Frank,16.6
76470,Mehdi,1.19
76471,Arash,5.97
76472,Atiyeh,7.48
76473,Navid,17.15
76474,Yalda,12.19
76475,Yasaman,0.2
76476,Dariush,5.41
76477,Neda,12.62
76478,Atiyeh,0.03
76479,Fereshte,7.75
76480,Navid,8.01
76481,Navid,5.55
76482,Eva,10.6
76483,Sara,12.42
76484,Vanda,16.38
76485,Katayoun,8.56
76486,Jack,14.47
76487,Shiva,6.56
76488,Vahid,5.6
76489,Soraya,15.73
76490,Kate,11.24
76491,Farshid,13.48
76492,Nasrin,1.61
76493,Mona,14.81
76494,Ziba,9.01
76495,Vahid,7.4
76496,Mehrdad,14.88
76497,Anahita,2.0
76498,Ivy,19.86
76499,Sohrab,15.55
76500,Elaheh,12.9
76501,Pouneh,11.59
76502,Soraya,5.75
76503,Katayoun,10.52
76504,Zahra,6.39
76505,Eva,15.66
76506,Dariush,4.55
76507,David,5.62
76508,Shahrzad,5.8
76509,Farshid,12.96
76510,Anahita,10.52
76511,Rasoul,4.95
76512,Mohammad,17.52
76513,Zahra,12.86
76514,Shayan,4.93
76515,Vahid,2.05
76516,Pegah,10.35
76517,Sepideh,5.52
76518,Navid,19.11
76519,Narges,8.23
76520,Frank,4.17
76521,Frank,7.93
76522,Mohammad,12.99
76523,Mandana,6.26
76524,Mojtaba,8.7
76525,Kate,11.08
76526,Hamid,0.56
76527,Leila,16.84
76528,Frank,1.56
76529,Tina,8.72
76530,Roya,9.03
76531,Siavash,9.32
76532,Paul,9.96
76533,Mohsen,15.79
76534,Yalda,6.2
76535,Ghazal,9.41
76536,Charlie,17.14
76537,Bob,11.36
76538,Sahar,12.38
76539,Kate,1.92
76540,Mandana,17.75
76541,Mina,12.46
76542,Javad,10.13
76543,Ivy,15.58
76544,Tina,3.11
76545,Keyvan,15.51
76546,Ziba,7.39
76547,Parvin,12.23
76548,Afshin,18.89
76549,Shahram,9.5
76550,Neda,5.31
76551,Bahareh,6.56
76552,Mohsen,12.09
76553,Narges,11.97
76554,Pouneh,2.22
76555,Fatemeh,15.77
76556,Farhad,19.36
76557,Yasaman,4.62
76558,Eva,5.63
76559,Yalda,10.1
76560,Alice,8.08
76561,Mandana,0.94
76562,Pouneh,5.13
76563,Yasaman,17.6
76564,Ramin,11.06
76565,Bahareh,17.37
76566,Mona,18.63
76567,Ziba,10.92
76568,Soraya,6.9
76569,Soraya,2.46
76570,Helen,10.8
76571,Mohsen,11.06
76572,Mohsen,18.75
76573,Anahita,4.29
76574,Homa,14.22
76575,Mehdi,18.43
76576,Alireza,3.11
76577,Morteza,12.99
76578,Mehdi,8.47
76579,Behnam,17.96
76580,Tina,10.06
76581,Javad,0.41
76582,Navid,4.7
76583,Babak,6.79
76584,Elham,4.45
76585,Katayoun,8.78
76586,Mojtaba,16.81
76587,Behzad,1.7
76588,Homa,18.64
76589,Vanda,11.8
76590,Negar,6.24
76591,Shirin,4.91
76592,Leila,17.38
76593,Arash,8.2
76594,Fereshteh,5.0
76595,Hossein,6.09
76596,Afshin,16.56
76597,Afshin,15.8
76598,Dorsa,14.16
76599,Jack,8.53
76600,Siavash,18.48
76601,Fereshte,3.36
76602,Reza,7.26
76603,Shadi,16.8
76604,Anahita,15.3
76605,Milad,2.52
76606,Shayan,10.64
76607,Bahram,12.21
76608,Negin,19.17
76609,Amir,11.53
76610,Mona,19.8
76611,Zahra,16.48
76612,Parvin,5.85
76613,Mojtaba,1.74
76614,Sepideh,16.63
76615,Frank,4.03
76616,Katayoun,18.55
76617,Shervin,18.2
76618,Bahram,9.09
76619,Keyvan,11.01
76620,Leila,15.85
76621,Sara,11.17
76622,Narges,14.45
76623,Shabnam,18.51
76624,Arash,11.62
76625,Vanda,11.92
76626,Pegah,17.27
76627,Niloufar,19.0
76628,Milad,14.55
76629,Fereshte,14.18
76630,Shabnam,19.36
76631,Farshid,0.53
76632,Azar,9.17
76633,Alireza,8.19
76634,Mehrdad,3.4
76635,Behnam,13.88
76636,Ziba,7.89
76637,Shadi,2.16
76638,Setareh,6.89
76639,Behnam,4.56
76640,Arman,18.51
76641,Quinn,4.1
76642,Fariba,10.52
76643,Azar,5.95
76644,Taraneh,2.19
76645,Fatemeh,5.38
76646,Siavash,6.31
76647,Fatemeh,10.18
76648,Siavash,5.23
76649,Shervin,18.39
76650,Simin,16.76
76651,Anahita,19.48
76652,Parsa,11.1
76653,Behnam,19.44
76654,Fereshteh,11.13
76655,Vahid,1.8
76656,Hassan,10.61
76657,Shayan,1.87
76658,Morteza,13.09
76659,Ehsan,12.96
76660,Pouneh,8.62
76661,Katayoun,10.04
76662,Alireza,11.4
76663,Narges,18.19
76664,Bahram,9.45
76665,Mina,4.22
76666,Atiyeh,11.92
76667,Jack,3.77
76668,Hassan,12.82
76669,Shabnam,4.33
76670,Mandana,12.33
76671,Keyvan,17.18
76672,Shirin,8.01
76673,Mina,8.25
76674,Liam,9.74
76675,Dorsa,14.46
76676,Nasrin,10.4
76677,Eva,4.72
76678,Mehrdad,18.73
76679,Dorsa,19.97
76680,Sina,8.86
76681,Alice,8.37
76682,Mahdi,6.08
76683,Shahram,19.04
76684,Shayan,7.47
76685,Vahid,15.77
76686,Azar,19.82
76687,Parsa,6.85
76688,Anahita,7.43
76689,Liam,12.81
76690,Narges,11.3
76691,Narges,2.06
76692,Mohammad,18.69
76693,Bob,5.82
76694,Rose,8.02
76695,Azadeh,14.65
76696,Elaheh,0.1
76697,Leila,18.2
76698,Hossein,5.37
76699,Oscar,0.03
76700,Sepideh,10.59
76701,Charlie,10.16
76702,Farshid,9.3
76703,Ivy,11.42
76704,Yalda,8.05
76705,Alireza,3.96
76706,Yasaman,14.79
76707,Rose,14.44
76708,Behzad,1.13
76709,Samira,4.77
76710,Mehrdad,12.04
76711,Azadeh,5.04
76712,Simin,11.17
76713,Taraneh,1.89
76714,Anahita,2.75
76715,Arash,19.11
76716,Younes,2.64
76717,Sara,4.33
76718,Behzad,15.56
76719,Mehdi,18.08
76720,Negin,17.92
76721,Oscar,14.38
76722,Frank,15.71
76723,Nader,14.18
76724,Mehdi,4.76
76725,Shadi,9.8
76726,Farhad,17.34
76727,Babak,7.14
76728,Kiana,15.35
76729,Behzad,12.71
76730,Masoud,9.91
76731,Shabnam,2.27
76732,Keyvan,16.03
76733,Helen,0.18
76734,Mohsen,0.13
76735,Roya,15.38
76736,Rasoul,12.74
76737,Samira,11.1
76738,Behzad,18.63
76739,Narges,9.24
76740,Sina,3.31
76741,Reza,4.13
76742,Alice,12.51
76743,Elnaz,15.02
76744,Ziba,0.6
76745,Roya,2.72
76746,Pouneh,10.55
76747,Farzaneh,2.79
76748,Charlie,9.74
76749,Goli,8.92
76750,Shayan,11.13
76751,Negin,3.86
76752,Fariba,17.4
76753,Nader,9.41
76754,Reza,6.24
76755,Taraneh,5.17
76756,Keyvan,4.08
76757,Leila,2.22
76758,Goli,18.43
76759,Shahram,1.14
76760,Mohammad,6.0
76761,Bob,16.24
76762,Ziba,18.05
76763,Mohsen,12.69
76764,Fereshte,13.35
76765,Soraya,6.05
76766,Setareh,9.1
76767,Mojtaba,0.07
76768,Alice,8.29
76769,Anahita,10.31
76770,Shahram,13.38
76771,Shahrzad,0.07
76772,Taraneh,9.21
76773,Yasaman,13.31
76774,Negar,18.77
76775,Shirin,1.23
76776,Behnam,17.9
76777,Maryam,5.76
76778,Siavash,15.32
76779,Bahareh,11.6
76780,Quinn,1.87
76781,Nasim,15.37
76782,Narges,13.24
76783,Soraya,15.07
76784,Mojtaba,16.54
76785,Yalda,4.63
76786,Elaheh,3.9
76787,Bahram,18.33
76788,Quinn,6.42
76789,Navid,16.67
76790,Fariba,2.25
76791,Elnaz,17.74
76792,Arash,18.76
76793,Ladan,4.35
76794,Maryam,5.58
76795,Farzaneh,12.77
76796,Charlie,6.72
76797,Samira,8.8
76798,Milad,0.01
76799,Behnam,15.1
76800,Samira,19.86
76801,Kate,17.34
76802,Kiana,1.93
76803,Jack,9.32
76804,Mohsen,19.72
76805,Morteza,11.84
76806,Nina,12.83
76807,Atiyeh,19.56
76808,Bahareh,14.85
76809,Shahram,13.46
76810,Ramin,9.93
76811,Dorsa,5.86
76812,Helen,18.67
76813,Atiyeh,9.37
76814,Niloufar,19.72
76815,Parvin,19.47
76816,Sara,6.83
76817,Elnaz,7.2
76818,Atiyeh,12.75
76819,Amir,15.88
76820,Negar,9.87
76821,Parvin,8.87
76822,Pouya,15.83
76823,Zahra,12.01
76824,Kamran,18.48
76825,Kamran,13.18
76826,Arman,19.1
76827,Neda,12.75
76828,Reza,19.05
76829,Pegah,19.6
76830,Vanda,19.5
76831,Alireza,1.0
76832,Maryam,13.03
76833,Hassan,8.06
76834,Mehdi,3.35
76835,Negar,3.82
76836,Alireza,1.13
76837,Arash,18.82
76838,David,3.58
76839,Nasrin,18.37
76840,Homa,0.96
76841,Ehsan,2.08
76842,Charlie,10.7
76843,Mehrdad,13.26
76844,Mohammad,14.9
76845,Vahid,19.69
76846,Frank,17.24
76847,Oscar,6.69
76848,Narges,11.08
76849,Grace,1.76
76850,Ehsan,19.64
76851,Afshin,15.32
76852,Kiana,18.75
76853,Mona,3.41
76854,Shahab,7.22
76855,Behzad,6.76
76856,Sara,6.35
76857,Pegah,2.7
76858,Liam,3.38
76859,Charlie,16.95
76860,Sepideh,13.51
76861,Shahrzad,6.06
76862,Sahar,4.05
76863,Ivy,4.39
76864,Fereshteh,5.0
76865,Elham,2.98
76866,Goli,3.11
76867,Rasoul,3.28
76868,Bob,2.09
76869,Behnam,13.84
76870,Alice,5.1
76871,Grace,2.66
76872,Pouya,12.82
76873,Bahareh,13.0
76874,Mohsen,12.16
76875,Pouneh,2.95
76876,Shiva,4.89
76877,Yasaman,7.41
76878,Bob,2.34
76879,Charlie,7.38
76880,Farzaneh,8.28
76881,Negin,2.68
76882,Negin,1.33
76883,Golnaz,7.82
76884,Arash,5.0
76885,Mohsen,6.72
76886,Bahareh,3.58
76887,Masoud,8.54
76888,Nader,12.48
76889,Vanda,4.9
76890,Elaheh,12.94
76891,Azadeh,8.76
76892,Sara,8.18
76893,Oscar,7.06
76894,Javad,2.01
76895,Mina,7.63
76896,Narges,15.79
76897,Vanda,6.5
76898,Liam,13.1
76899,Ziba,9.87
76900,Bob,1.24
76901,Pegah,0.5
76902,Mehrdad,16.3
76903,Atiyeh,17.81
76904,Liam,16.82
76905,Roya,11.16
76906,Azadeh,12.08
76907,Shervin,0.58
76908,Navid,12.55
76909,Farzaneh,1.75
76910,Mona,16.22
76911,Pouya,5.97
76912,Leila,12.91
76913,Hamid,4.68
76914,Nasrin,9.9
76915,Mona,0.09
76916,Vahid,5.46
76917,Alice,9.05
76918,Farzaneh,3.44
76919,Navid,13.0
76920,Farhad,1.36
76921,Samira,9.23
76922,Golnaz,2.74
76923,Mandana,5.95
76924,Leila,10.0
76925,Yasaman,7.55
76926,Atiyeh,4.53
76927,Vahid,8.74
76928,Farshid,11.16
76929,Ehsan,4.01
76930,Ivy,13.63
76931,Fereshteh,12.06
76932,Neda,4.45
76933,Farshid,8.1
76934,Farshid,16.71
76935,Atiyeh,12.46
76936,Shadi,17.74
76937,Soraya,16.46
76938,Frank,16.0
76939,Niloufar,9.85
76940,Samira,3.55
76941,Liam,10.47
76942,Ziba,17.72
76943,Tina,18.27
76944,Ivy,13.07
76945,Shahab,0.53
76946,Mina,6.64
76947,Amir,11.84
76948,Babak,18.17
76949,Ali,5.92
76950,Ramin,16.97
76951,Nina,19.9
76952,Behnam,13.95
76953,Kamran,8.22
76954,Niloufar,8.65
76955,Arash,5.46
76956,Ivy,9.2
76957,Kate,18.38
76958,Jack,14.53
76959,Mona,10.84
76960,Mina,11.76
76961,Fatemeh,12.52
76962,Mina,17.15
76963,Ali,18.11
76964,Reza,9.55
76965,Vahid,2.15
76966,Azar,2.77
76967,Afshin,12.1
76968,Afshin,19.46
76969,Steve,9.0
76970,Kaveh,12.59
76971,Maryam,16.95
76972,Mehrdad,0.73
76973,Behzad,1.28
76974,Mohsen,9.69
76975,Farshid,7.67
76976,Golnaz,18.17
76977,Helen,10.44
76978,Maryam,13.74
76979,Vanda,13.59
76980,Dorsa,16.86
76981,Mohammad,13.29
76982,Alice,6.45
76983,Goli,9.64
76984,Nader,12.8
76985,Mehrdad,1.03
76986,Shahab,17.12
76987,Bahareh,6.23
76988,Kaveh,8.7
76989,Shadi,17.05
76990,Morteza,6.21
76991,Alireza,19.49
76992,Goli,5.73
76993,Farhad,13.6
76994,Taraneh,0.34
76995,Taraneh,14.59
76996,Mina,16.8
76997,Morteza,8.62
76998,Morteza,10.11
76999,Amir,8.63
77000,Masoud,5.15
77001,Elaheh,16.85
77002,Masoud,4.62
77003,Quinn,3.35
77004,Leila,15.68
77005,Navid,7.86
77006,Pouya,18.72
77007,Mohsen,16.19
77008,Mahdi,6.21
77009,Alireza,0.01
77010,Kamran,18.91
77011,Navid,19.55
77012,Hamid,1.23
77013,Mehrdad,8.98
77014,Negin,7.01
77015,Alireza,6.39
77016,Oscar,17.99
77017,Narges,6.16
77018,Ziba,5.01
77019,Pegah,12.29
77020,Elham,8.22
77021,Frank,4.22
77022,Alice,4.34
77023,Elnaz,18.25
77024,Golnaz,7.18
77025,Behzad,12.47
77026,Anahita,11.12
77027,Eva,13.34
77028,Shahrzad,13.52
77029,Shahram,8.15
77030,Shahab,11.79
77031,Soraya,15.96
77032,Eva,19.75
77033,Goli,18.06
77034,Eva,12.01
77035,Taraneh,11.86
77036,Hossein,19.75
77037,Farzaneh,0.8
77038,Homa,19.94
77039,Simin,6.26
77040,Kiana,6.41
77041,Arman,3.19
77042,Pegah,14.74
77043,Rasoul,8.8
77044,Sahar,7.75
77045,Farhad,8.39
77046,Fereshte,10.72
77047,Mojtaba,11.14
77048,Sohrab,10.97
77049,Hassan,17.56
77050,Reza,17.28
77051,Maryam,16.14
77052,Leila,3.5
77053,Sara,3.27
77054,Reza,16.55
77055,Babak,7.71
77056,Mojtaba,7.15
77057,Mohammad,3.11
77058,Mojtaba,16.69
77059,Afshin,16.94
77060,Hassan,14.98
77061,Mojtaba,17.55
77062,Afshin,16.85
77063,Simin,1.49
77064,Eva,18.3
77065,Rose,11.54
77066,Jack,11.64
77067,Behzad,7.45
77068,Shadi,3.77
77069,Sepideh,8.89
77070,Pouneh,2.22
77071,Nasrin,10.31
77072,Arman,10.76
77073,Shiva,9.69
77074,Fereshte,14.41
77075,Oscar,11.58
77076,Arman,3.21
77077,Paul,2.62
77078,Setareh,9.44
77079,Mojtaba,19.29
77080,Bob,10.46
77081,Nader,17.07
77082,Kiana,9.08
77083,Shirin,15.71
77084,Mohsen,17.03
77085,Negar,15.88
77086,Kaveh,0.29
77087,Fereshteh,11.8
77088,Taraneh,9.48
77089,Homa,2.94
77090,Ivy,7.35
77091,Helen,12.82
77092,Bahram,10.67
77093,Sina,6.51
77094,Narges,7.79
77095,Shayan,9.21
77096,Mona,3.58
77097,Negin,4.01
77098,Siavash,9.83
77099,Parsa,0.34
77100,Shabnam,9.48
77101,Milad,18.92
77102,Siavash,8.77
77103,Younes,3.68
77104,Simin,2.0
77105,David,8.6
77106,David,2.86
77107,Shadi,10.44
77108,Behnam,9.48
77109,Shiva,14.37
77110,Frank,12.21
77111,Nasim,6.46
77112,Kate,11.67
77113,Siavash,2.16
77114,Simin,5.41
77115,Sahar,9.17
77116,Liam,3.43
77117,Mehrdad,10.68
77118,Jack,2.88
77119,Soraya,10.75
77120,Babak,10.82
77121,Masoud,15.18
77122,Grace,19.09
77123,David,18.77
77124,Ivy,8.17
77125,Paul,0.94
77126,Nina,10.17
77127,Homa,12.16
77128,Bahareh,9.28
77129,Yalda,9.35
77130,Elnaz,9.04
77131,Paul,6.26
77132,Hassan,9.38
77133,Azar,14.61
77134,Mojtaba,15.74
77135,Pegah,7.72
77136,Steve,12.86
77137,Niloufar,0.7
77138,Pouneh,0.42
77139,Homa,1.55
77140,Yasaman,1.55
77141,Ladan,4.49
77142,Elaheh,2.42
77143,Negin,8.09
77144,Mehrdad,19.15
77145,Milad,8.33
77146,Mohsen,1.03
77147,Azar,17.62
77148,Sohrab,6.32
77149,Rasoul,1.36
77150,Azadeh,8.33
77151,Siavash,11.53
77152,Mahdi,2.57
77153,Helen,16.91
77154,Simin,9.67
77155,Vanda,16.18
77156,Shiva,11.32
77157,Shirin,13.01
77158,Tina,19.52
77159,Navid,17.18
77160,Arman,0.47
77161,Frank,3.72
77162,Kate,1.69
77163,Morteza,9.1
77164,Mona,3.18
77165,Grace,14.36
77166,Younes,15.81
77167,Pegah,2.44
77168,Amir,10.41
77169,Taraneh,3.38
77170,Frank,4.38
77171,Tina,2.31
77172,Roya,0.24
77173,Grace,16.89
77174,Hamid,1.36
77175,Hossein,17.74
77176,Ramin,14.38
77177,Babak,10.35
77178,Sahar,2.92
77179,Yalda,3.63
77180,Anahita,11.13
77181,Bob,5.51
77182,Negin,15.67
77183,Pouya,9.75
77184,Yasaman,6.04
77185,Liam,0.93
77186,Arash,15.69
77187,Ladan,10.36
77188,Sina,17.19
77189,Hossein,7.27
77190,Shahab,1.24
77191,Katayoun,10.14
77192,Pegah,11.0
77193,Ghazal,9.76
77194,Ramin,9.71
77195,Ehsan,2.42
77196,Nasrin,14.76
77197,Nader,18.25
77198,Sepideh,1.18
77199,Mina,1.13
77200,Milad,19.74
77201,Behnam,11.36
77202,Kate,1.94
77203,Sahar,17.13
77204,Negar,18.8
77205,Jack,6.08
77206,Yalda,3.64
77207,Nader,2.45
77208,Soraya,12.19
77209,Narges,7.04
77210,Ivy,10.63
77211,Sohrab,9.19
77212,Farhad,10.04
77213,Mohsen,15.92
77214,Behnam,1.91
77215,Sahar,12.81
77216,Hassan,7.43
77217,Mehrdad,19.3
77218,Shirin,2.67
77219,Afshin,9.59
77220,Javad,15.78
77221,Arash,19.48
77222,Sina,15.51
77223,Fereshteh,5.93
77224,Kamran,14.06
77225,Bob,3.66
77226,Alice,4.44
77227,Grace,0.58
77228,Shahrzad,12.4
77229,Jack,8.26
77230,Sohrab,3.73
77231,Arman,17.93
77232,Parsa,9.86
77233,Mehrdad,15.6
77234,Siavash,6.11
77235,Ivy,15.99
77236,Nina,2.78
77237,Siavash,5.71
77238,Goli,10.06
77239,David,12.72
77240,Fatemeh,13.11
77241,Niloufar,2.42
77242,Ramin,17.3
77243,Quinn,18.88
77244,Eva,19.35
77245,Shervin,19.25
77246,Afshin,19.04
77247,Mohammad,1.44
77248,Mojtaba,13.02
77249,Pouneh,0.24
77250,Arash,18.0
77251,Samira,1.67
77252,Afshin,2.12
77253,Shayan,18.72
77254,Behzad,17.18
77255,Arash,13.36
77256,Charlie,12.68
77257,Sara,6.09
77258,Kaveh,5.05
77259,Kaveh,9.17
77260,Parvin,12.34
77261,Alice,19.26
77262,Elaheh,7.84
77263,Afshin,8.09
77264,Shahab,7.74
77265,Nasrin,6.21
77266,Sara,16.73
77267,Mina,12.45
77268,Leila,5.58
77269,Kate,11.18
77270,Shervin,5.86
77271,Ivy,12.44
77272,Kiana,10.22
77273,Anahita,10.56
77274,Setareh,15.85
77275,Mina,3.35
77276,Charlie,6.66
77277,Azadeh,10.01
77278,Mohammad,17.29
77279,Nina,3.89
77280,Mojtaba,16.7
77281,Ziba,5.15
77282,Homa,11.53
77283,Bahareh,3.85
77284,Shayan,1.79
77285,Babak,15.84
77286,Neda,16.57
77287,Ghazal,2.11
77288,Setareh,16.3
77289,Hamid,5.27
77290,Sepideh,11.59
77291,Mandana,11.73
77292,Mojtaba,5.24
77293,Sara,7.44
77294,Vanda,0.74
77295,Jack,9.79
77296,Pouya,19.32
77297,Shervin,0.95
77298,Behzad,10.46
77299,Alireza,5.78
77300,Mehrdad,19.75
77301,Sina,3.12
77302,Leila,8.65
77303,Babak,11.71
77304,Samira,12.44
77305,Roya,6.51
77306,Neda,9.92
77307,Nasrin,9.47
77308,Pouneh,13.36
77309,Frank,2.02
77310,Ivy,14.46
77311,Behzad,9.76
77312,Mona,12.56
77313,Ramin,6.26
77314,Hossein,12.8
77315,Ali,3.37
77316,Alireza,8.96
77317,Mona,0.06
77318,Milad,8.52
77319,Narges,11.43
77320,Azadeh,3.09
77321,Parvin,15.64
77322,Reza,1.03
77323,Fereshteh,11.41
77324,Frank,4.26
77325,Bahram,5.73
77326,Soraya,1.69
77327,Azar,2.96
77328,Ehsan,3.03
77329,Negar,1.02
77330,Bahram,6.54
77331,Negin,8.34
77332,Quinn,12.39
77333,Nader,2.87
77334,Farshid,5.2
77335,Keyvan,19.16
77336,Shahab,0.67
77337,Mehdi,6.94
77338,Mohammad,17.35
77339,Reza,2.93
77340,Nasrin,11.75
77341,Elaheh,13.09
77342,Afshin,17.85
77343,Frank,5.47
77344,Mehrdad,18.44
77345,Shabnam,2.7
77346,Fereshte,4.49
77347,Homa,12.54
77348,Grace,0.19
77349,Charlie,7.75
77350,Kiana,16.04
77351,Grace,8.27
77352,Elnaz,17.68
77353,Frank,0.65
77354,Alice,16.96
77355,Pegah,9.75
77356,Elnaz,6.27
77357,Leila,7.17
77358,Fariba,15.41
77359,Sara,18.33
77360,Shadi,15.84
77361,Morteza,16.95
77362,Ehsan,17.95
77363,Frank,15.21
77364,Ehsan,17.84
77365,Shiva,11.05
77366,Mandana,12.84
77367,Anahita,11.99
77368,Maryam,16.05
77369,Homa,9.51
77370,Setareh,8.09
77371,Fereshteh,16.8
77372,David,1.96
77373,Keyvan,9.33
77374,Golnaz,5.96
77375,Bahram,8.74
77376,Charlie,0.43
77377,Mohsen,4.37
77378,Kaveh,5.93
77379,Shahrzad,8.58
77380,Ehsan,17.38
77381,Rasoul,3.55
77382,Mina,10.46
77383,Mandana,10.87
77384,Golnaz,4.07
77385,Fatemeh,5.62
77386,Ivy,2.92
77387,Bob,4.44
77388,Vanda,13.53
77389,Nader,8.86
77390,Dariush,9.09
77391,Setareh,7.92
77392,Fatemeh,2.14
77393,Behzad,17.01
77394,Hamid,15.65
77395,Shirin,3.87
77396,Behzad,18.01
77397,Zahra,4.77
77398,Azadeh,17.36
77399,Shayan,9.29
77400,Vahid,5.41
77401,Reza,18.08
77402,Afshin,4.8
77403,Grace,16.37
77404,Shayan,16.38
77405,Mandana,19.47
77406,Sepideh,2.05
77407,Elham,17.35
77408,Behnam,12.02
77409,Golnaz,18.0
77410,Sara,14.39
77411,Shadi,19.73
77412,Ladan,7.71
77413,Sepideh,15.39
77414,Shahab,18.62
77415,Ivy,17.44
77416,Maryam,0.32
77417,Elaheh,7.14
77418,Reza,19.43
77419,Nasrin,9.7
77420,Fereshte,3.96
77421,Shadi,5.92
77422,Keyvan,19.85
77423,Farshid,16.02
77424,Shiva,19.77
77425,Alice,9.84
77426,Simin,17.24
77427,Farshid,3.36
77428,Nina,13.9
77429,Kate,6.46
77430,Homa,3.23
77431,Shayan,11.89
77432,Sara,17.51
77433,Neda,8.12
77434,Farhad,1.37
77435,Masoud,1.86
77436,Pouneh,13.34
77437,Nasrin,2.08
77438,Morteza,16.23
77439,Sara,3.64
77440,Kamran,2.65
77441,Shahram,5.53
77442,Vahid,18.14
77443,Sahar,6.93
77444,Negin,1.3
77445,Mona,5.7
77446,Zahra,19.49
77447,Bahareh,15.06
77448,Mojtaba,7.96
77449,Fatemeh,10.66
77450,Mohsen,3.39
77451,Roya,11.95
77452,Sina,17.76
77453,Atiyeh,4.35
77454,Ali,11.62
77455,Pegah,12.57
77456,Vanda,12.04
77457,Javad,16.08
77458,Pouya,9.98
77459,Golnaz,6.96
77460,Liam,14.66
77461,Ghazal,19.05
77462,Yasaman,5.76
77463,Bob,12.39
77464,Kamran,10.67
77465,Mojtaba,5.07
77466,Nasim,8.95
77467,Behnam,19.82
77468,Behnam,9.73
77469,Yasaman,4.73
77470,Ramin,2.59
77471,Eva,1.59
77472,Mahdi,15.42
77473,Soraya,6.85
77474,Sohrab,8.64
77475,Helen,6.0
77476,Samira,2.84
77477,Alice,12.39
77478,Nina,17.7
77479,Hossein,9.76
77480,Katayoun,6.34
77481,Elham,4.08
77482,Mehdi,10.4
77483,Ladan,0.77
77484,Mehrdad,16.49
77485,Pouya,7.15
77486,Nader,8.51
77487,Elham,4.94
77488,Nasrin,4.04
77489,Younes,16.76
77490,Elham,0.17
77491,Sara,3.63
77492,Azar,12.55
77493,Shahram,13.16
77494,Nina,10.85
77495,Shahab,9.18
77496,Mehdi,1.76
77497,Atiyeh,5.0
77498,Parvin,11.01
77499,Ramin,15.06
77500,Pouneh,11.68
77501,Ghazal,14.32
77502,Ramin,9.73
77503,Nina,19.94
77504,Amir,2.84
77505,Golnaz,15.09
77506,Behzad,11.01
77507,Behzad,18.73
77508,Shiva,13.23
77509,Farzaneh,11.87
77510,Younes,9.18
77511,Sepideh,19.9
77512,Bob,16.9
77513,Navid,7.74
77514,Hassan,1.42
77515,Neda,5.83
77516,Anahita,6.86
77517,Sahar,15.36
77518,Eva,11.32
77519,Mandana,9.23
77520,Hassan,4.49
77521,Rasoul,4.58
77522,Pouneh,2.04
77523,Nasim,12.13
77524,Rose,0.22
77525,Hossein,5.03
77526,Mona,12.77
77527,Bob,0.39
77528,Ali,7.17
77529,Pouneh,16.02
77530,Hossein,0.97
77531,Soraya,4.07
77532,Soraya,0.33
77533,Sara,10.36
77534,Parvin,14.86
77535,Atiyeh,2.77
77536,Sohrab,3.14
77537,Mina,15.52
77538,Farhad,13.25
77539,Behzad,14.05
77540,Taraneh,15.7
77541,Nader,8.97
77542,Rasoul,9.15
77543,Ghazal,11.26
77544,Shahrzad,18.53
77545,Ziba,7.47
77546,Bahareh,1.43
77547,Farshid,14.95
77548,Parsa,8.71
77549,Mohammad,2.06
77550,Vanda,15.78
77551,Shahab,19.24
77552,Alireza,3.75
77553,Vahid,1.67
77554,Shayan,16.21
77555,Samira,6.29
77556,Arash,18.74
77557,Dariush,11.42
77558,David,5.82
77559,Maryam,16.84
77560,Ivy,2.53
77561,Steve,6.42
77562,Hossein,13.82
77563,Setareh,15.64
77564,Roya,11.36
77565,Mohsen,0.57
77566,Mehrdad,17.37
77567,Elaheh,4.66
77568,Kate,18.24
77569,Paul,8.32
77570,Neda,3.06
77571,Golnaz,15.78
77572,Homa,11.2
77573,Sina,18.8
77574,Shiva,1.99
77575,Navid,8.94
77576,Elnaz,11.1
77577,Arman,14.08
77578,Atiyeh,13.18
77579,Nasim,9.0
77580,Younes,18.23
77581,Roya,7.85
77582,Vanda,13.73
77583,Ali,13.15
77584,Kamran,4.15
77585,Maryam,4.99
77586,Yasaman,10.63
77587,Tina,8.38
77588,Fereshte,9.92
77589,Fereshteh,9.45
77590,Morteza,15.85
77591,Neda,4.38
77592,Younes,19.38
77593,Ali,4.16
77594,Shiva,16.83
77595,Ramin,18.94
77596,Shabnam,5.86
77597,Kate,19.68
77598,Golnaz,1.92
77599,Nasrin,1.4
77600,Mona,18.6
77601,Negin,0.31
77602,Grace,8.57
77603,Ghazal,11.81
77604,Keyvan,3.03
77605,Oscar,4.85
77606,Behzad,19.88
77607,Shiva,16.25
77608,Charlie,2.55
77609,Shiva,10.46
77610,Parvin,7.83
77611,Mohammad,18.26
77612,Leila,10.57
77613,Bahareh,5.57
77614,Rose,4.13
77615,Neda,9.92
77616,Babak,13.45
77617,Milad,17.47
77618,Maryam,11.06
77619,Narges,10.72
77620,Kamran,7.18
77621,Navid,14.35
77622,Younes,2.72
77623,Morteza,10.77
77624,Kaveh,5.08
77625,Hamid,9.56
77626,Azar,8.96
77627,Rose,10.6
77628,Niloufar,19.33
77629,Pouneh,18.39
77630,Hossein,3.65
77631,Shahrzad,14.99
