id,name,grade
86605,Mehrdad,4.07
86606,Parvin,14.93
86607,Hossein,1.97
86608,Negar,18.67
86609,Shadi,14.78
86610,Navid,5.04
86611,Shayan,3.35
86612,Sohrab,6.29
86613,Elnaz,0.84
86614,Oscar,17.52
86615,Shahram,11.08
86616,Fereshte,8.92
86617,Kamran,2.06
86618,Alireza,12.53
86619,Farshid,2.85
86620,Shayan,5.84
86621,Hamid,1.0
86622,Kiana,4.3
86623,Vahid,16.01
86624,Ladan,6.61
86625,Sara,5.89
86626,Afshin,18.81
86627,Younes,8.85
86628,Neda,14.21
86629,Yasaman,2.56
86630,Jack,14.42
86631,Dorsa,9.12
86632,Simin,10.49
86633,Ramin,3.44
86634,Sara,6.83
86635,Narges,14.71
86636,Mandana,13.05
86637,Hossein,19.13
86638,Fariba,15.1
86639,Elaheh,16.17
86640,Afshin,2.92
86641,Shahrzad,17.19
86642,Vahid,3.88
86643,Pegah,2.51
86644,Nasim,8.25
86645,Taraneh,7.66
86646,Grace,10.73
86647,Quinn,19.5
86648,Yalda,12.09
86649,Nasrin,9.23
86650,Shahrzad,6.3
86651,Arman,9.83
86652,Negin,6.92
86653,Elaheh,18.9
86654,Mohammad,15.28
86655,Soraya,1.1
86656,Morteza,10.55
86657,Charlie,7.18
86658,Homa,2.94
86659,Ehsan,15.0
86660,Elaheh,13.78
86661,Fereshte,10.36
86662,Vahid,2.99
86663,Steve,17.23
86664,Javad,16.05
86665,Golnaz,12.02
86666,Nasim,18.76
86667,Javad,6.27
86668,Shahab,1.39
86669,Paul,1.9
86670,Parvin,2.55
86671,Mahdi,3.58
86672,Alice,3.11
86673,Homa,8.26
86674,Ladan,11.5
86675,Mahdi,13.05
86676,Yalda,14.16
86677,Negin,12.31
86678,Soraya,4.1
86679,Babak,8.37
86680,Mahdi,17.17
86681,Mahdi,10.52
86682,Alice,9.34
86683,Taraneh,10.76
86684,Samira,10.84
86685,Younes,17.82
86686,Samira,9.99
86687,Pouya,16.28
86688,Dorsa,7.76
86689,Negin,3.12
86690,Nasrin,14.59
86691,Mina,7.39
86692,Narges,2.27
86693,Hossein,16.55
86694,Samira,9.61
86695,Shirin,14.67
86696,Azadeh,12.66
86697,Hassan,3.94
86698,Setareh,15.43
86699,Hassan,18.09
86700,Narges,10.1
86701,Golnaz,4.84
86702,Farzaneh,17.47
86703,Quinn,13.41
86704,Navid,0.96
86705,Maryam,5.05
86706,Hossein,8.72
86707,Arman,8.11
86708,Setareh,16.42
86709,Azar,1.25
86710,Afshin,3.31
86711,Shiva,2.01
86712,Golnaz,1.44
86713,Tina,18.28
86714,Quinn,14.85
86715,Dorsa,17.92
86716,Kamran,18.94
86717,Rose,4.07
86718,Siavash,4.09
86719,Ziba,4.64
86720,Amir,12.06
86721,Kiana,14.7
86722,Siavash,5.54
86723,Pouneh,8.6
86724,Sepideh,15.36
86725,Mohsen,9.39
86726,Mehdi,2.99
86727,Bahareh,19.69
86728,Pouya,7.27
86729,Ziba,0.01
86730,Kiana,11.16
86731,Atiyeh,7.2
86732,Grace,19.04
86733,Mojtaba,14.31
86734,Alireza,17.96
86735,Afshin,15.45
86736,Liam,3.28
86737,Negin,12.76
86738,Mandana,17.81
86739,Roya,5.16
86740,Hossein,7.42
86741,Eva,9.89
86742,Fereshte,4.63
86743,Farhad,12.57
86744,Hassan,5.04
86745,Mehdi,17.87
86746,Frank,11.62
86747,Fariba,0.47
86748,Samira,19.38
86749,Azadeh,14.55
86750,Farzaneh,15.42
86751,Keyvan,5.16
86752,Samira,4.08
86753,Maryam,4.9
86754,Ghazal,1.83
86755,Alireza,13.84
86756,Ivy,11.51
86757,Oscar,3.07
86758,Fariba,12.06
86759,Shahram,12.23
86760,Sara,1.5
86761,Kamran,17.91
86762,Hossein,18.38
86763,Neda,2.09
86764,Elnaz,16.09
86765,Kamran,7.84
86766,Samira,4.66
86767,Leila,5.41
86768,Jack,8.99
86769,Yalda,16.01
86770,Golnaz,5.69
86771,Farshid,8.95
86772,Dariush,11.83
86773,Reza,17.48
86774,Pouya,10.12
86775,Javad,3.57
86776,Frank,7.21
86777,Bahareh,13.54
86778,Elnaz,19.34
86779,Simin,18.79
86780,Sepideh,10.65
86781,Reza,16.01
86782,Ziba,12.21
86783,Shabnam,6.0
86784,Niloufar,10.92
86785,Mahdi,15.29
86786,Farzaneh,16.55
86787,Niloufar,16.27
86788,Alireza,10.05
86789,Pegah,7.16
86790,Hassan,9.54
86791,Farzaneh,11.14
86792,Pegah,16.0
86793,Jack,7.5
86794,Frank,13.43
86795,Mohsen,4.46
86796,Afshin,7.4
86797,Yasaman,11.17
86798,Hamid,8.39
86799,Javad,9.9
86800,Sara,12.01
86801,Frank,2.21
86802,Negin,1.76
86803,Ali,7.32
86804,Arash,1.53
86805,Ladan,4.35
86806,Nader,10.36
86807,Bob,11.75
86808,Mina,6.79
86809,Ivy,17.89
86810,Hassan,3.06
86811,Roya,5.49
86812,Nasrin,11.85
86813,Ghazal,6.89
86814,Niloufar,0.14
86815,Shiva,17.23
86816,Mehrdad,0.58
86817,Mahdi,16.49
86818,Goli,4.75
86819,Vanda,18.87
86820,Shahrzad,17.34
86821,Younes,15.49
86822,Milad,1.4
86823,Fereshte,5.2
86824,Shayan,14.02
86825,Reza,15.34
86826,Nader,6.97
86827,Shahrzad,17.0
86828,Morteza,16.51
86829,Masoud,17.05
86830,Arman,10.9
86831,Ehsan,2.83
86832,Younes,15.71
86833,Sara,5.83
86834,Niloufar,17.73
86835,Mandana,19.2
86836,Sina,10.16
86837,Mojtaba,7.57
86838,Arash,18.29
86839,Mohammad,12.65
86840,Arash,8.64
86841,Shervin,12.62
86842,Vahid,15.81
86843,Helen,17.78
86844,Ghazal,8.05
86845,Sara,15.23
86846,Frank,11.72
86847,Ghazal,10.37
86848,Taraneh,7.33
86849,Shabnam,1.57
86850,Grace,5.4
86851,Sepideh,5.07
86852,Neda,2.08
86853,Afshin,4.35
86854,Pouneh,9.79
86855,Shahrzad,4.31
86856,Shervin,11.41
86857,Zahra,12.74
86858,Azadeh,11.42
86859,Babak,1.85
86860,Ghazal,2.85
86861,Shahab,9.32
86862,Ramin,13.54
86863,Paul,5.24
86864,Nasim,10.38
86865,Eva,3.3
86866,Shiva,5.97
86867,Siavash,9.97
86868,Masoud,12.32
86869,Fatemeh,17.94
86870,Hassan,15.21
86871,Ivy,7.82
86872,Sina,10.9
86873,Shadi,12.73
86874,Hamid,7.95
86875,Vahid,12.91
86876,Samira,3.03
86877,Babak,17.39
86878,Steve,0.47
86879,Elnaz,6.41
86880,Siavash,5.05
86881,Sohrab,17.9
86882,Nina,14.35
86883,Charlie,13.52
86884,Negin,12.77
86885,Hossein,6.78
86886,Azadeh,5.88
86887,Morteza,9.33
86888,Arman,7.06
86889,Behzad,4.21
86890,Behnam,9.93
86891,Leila,18.0
86892,Elham,8.67
86893,Parsa,15.42
86894,Ziba,10.54
86895,Neda,11.73
86896,Mojtaba,18.88
86897,Parvin,7.55
86898,Kiana,4.96
86899,Sohrab,16.94
86900,Goli,3.83
86901,Elham,19.17
86902,Roya,1.23
86903,Javad,11.65
86904,Dorsa,8.44
86905,Shahram,6.42
86906,Oscar,0.91
86907,Tina,2.38
86908,Siavash,7.91
86909,Parsa,3.04
86910,Hamid,0.34
86911,Kamran,3.05
86912,Shervin,16.15
86913,Simin,5.19
86914,Sara,11.48
86915,Mehrdad,8.11
86916,Simin,9.01
86917,Sahar,15.08
86918,Babak,16.08
86919,Mohammad,10.59
86920,Nasim,7.45
86921,Pouneh,3.76
86922,Anahita,5.46
86923,Sina,15.33
86924,Arash,10.76
86925,Azadeh,18.62
86926,Bahareh,0.01
86927,Nader,0.7
86928,Arash,13.3
86929,Fereshteh,8.71
86930,Samira,13.55
86931,Shahram,10.95
86932,Shiva,11.7
86933,Babak,8.37
86934,Shahab,1.53
86935,Tina,5.49
86936,Fereshteh,19.02
86937,Mona,19.71
86938,Farhad,14.25
86939,Charlie,9.27
86940,Ziba,2.02
86941,Arash,16.81
86942,Kiana,7.49
86943,Kiana,14.24
86944,Grace,15.82
86945,Samira,13.41
86946,Siavash,19.36
86947,Arash,3.96
86948,Tina,11.5
86949,Shahab,2.17
86950,Oscar,16.55
86951,Azadeh,13.59
86952,Homa,8.3
86953,Elnaz,14.62
86954,Rasoul,2.16
86955,Farshid,2.81
86956,Bob,9.57
86957,Mina,10.56
86958,Reza,5.4
86959,Taraneh,1.22
86960,Bahram,11.18
86961,Bahram,9.22
86962,Behnam,16.55
86963,Helen,2.49
86964,Jack,5.41
86965,Nader,11.79
86966,Simin,10.54
86967,Fereshteh,6.9
86968,Hossein,0.78
86969,Elnaz,7.33
86970,Nina,3.5
86971,Taraneh,12.39
86972,Vahid,15.63
86973,Anahita,1.27
86974,Shirin,14.01
86975,Ali,6.19
86976,Kaveh,13.41
86977,Bob,12.39
86978,Parvin,0.87
86979,Mojtaba,5.18
86980,Paul,16.63
86981,Ghazal,1.36
86982,David,16.86
86983,Charlie,1.54
86984,Ghazal,17.87
86985,Farshid,12.52
86986,Shahab,12.31
86987,Kaveh,12.02
86988,Reza,9.12
86989,Samira,10.9
86990,Ramin,0.94
86991,Keyvan,8.07
86992,Kamran,15.06
86993,Farshid,3.89
86994,Neda,7.92
86995,Anahita,14.21
86996,Quinn,3.0
86997,David,4.65
86998,Hassan,11.54
86999,Leila,12.8
87000,Steve,7.23
87001,Mona,4.71
87002,Behnam,15.89
87003,Morteza,18.54
87004,Kaveh,13.6
87005,Maryam,13.51
87006,Shabnam,4.16
87007,Oscar,15.24
87008,Farhad,7.11
87009,Fariba,15.83
87010,Arash,1.08
87011,Azadeh,15.93
87012,Helen,17.09
87013,Eva,16.63
87014,Tina,3.25
87015,Parvin,5.49
87016,Keyvan,0.82
87017,Younes,19.78
87018,Morteza,5.64
87019,Zahra,19.32
87020,Taraneh,9.77
87021,Arash,4.89
87022,Morteza,15.33
87023,Simin,4.86
87024,Elham,2.35
87025,Kamran,1.59
87026,Pouya,11.76
87027,Ramin,15.65
87028,Dariush,12.25
87029,Leila,13.11
87030,Helen,15.86
87031,Kate,0.37
87032,Mehdi,6.55
87033,Steve,4.72
87034,Shirin,3.06
87035,Negin,19.58
87036,Mina,8.07
87037,Shervin,14.34
87038,Katayoun,2.13
87039,Nader,6.56
87040,Sara,4.99
87041,Tina,18.37
87042,Sahar,14.65
87043,Fereshte,16.69
87044,Hassan,5.05
87045,Mahdi,19.98
87046,Shabnam,10.77
87047,Sepideh,17.67
87048,Mona,11.12
87049,Golnaz,16.69
87050,Rose,15.21
87051,Shayan,13.46
87052,Roya,7.48
87053,Masoud,13.76
87054,Anahita,10.1
87055,Elham,7.38
87056,Mandana,6.55
87057,Hamid,10.64
87058,Arash,0.12
87059,Arman,3.96
87060,Goli,7.52
87061,Soraya,2.15
87062,Parsa,11.86
87063,Oscar,12.53
87064,Shiva,16.51
87065,Farshid,11.7
87066,Ghazal,7.89
87067,Vahid,11.27
87068,Mojtaba,19.18
87069,Mojtaba,16.09
87070,Narges,18.27
87071,Hassan,15.74
87072,Mahdi,13.55
87073,Alice,5.36
87074,Neda,14.71
87075,Bahram,2.72
87076,Jack,11.81
87077,Anahita,19.86
87078,Negin,9.89
87079,Simin,7.58
87080,Bahram,7.72
87081,Arman,8.18
87082,Quinn,4.03
87083,Sohrab,2.07
87084,Yalda,16.36
87085,Shahrzad,13.47
87086,Javad,11.62
87087,Leila,8.81
87088,Vahid,17.65
87089,Sohrab,0.07
87090,Helen,10.68
87091,Charlie,3.76
87092,Homa,19.38
87093,Tina,19.2
87094,Steve,12.94
87095,Neda,6.72
87096,Masoud,14.54
87097,Ramin,18.07
87098,Afshin,16.7
87099,Samira,6.95
87100,Mojtaba,12.5
87101,Goli,0.51
87102,Simin,16.15
87103,Narges,0.38
87104,Alice,17.81
87105,Azadeh,2.88
87106,Kaveh,9.62
87107,Farzaneh,8.48
87108,Vahid,19.16
87109,Javad,8.66
87110,Vanda,2.17
87111,Kaveh,3.39
87112,Nasim,16.03
87113,Nader,0.37
87114,Javad,18.99
87115,Behzad,4.68
87116,Taraneh,18.0
87117,Ali,3.71
87118,Sina,10.28
87119,Bob,16.05
87120,Taraneh,0.72
87121,Pouya,14.61
87122,Azadeh,10.8
87123,Kamran,13.39
87124,Amir,16.58
87125,Pouneh,1.61
87126,Mojtaba,5.21
87127,Sepideh,12.9
87128,Samira,11.35
87129,Dorsa,7.4
87130,Siavash,7.66
87131,Mahdi,7.95
87132,Elaheh,18.54
87133,Arash,4.75
87134,Shiva,0.72
87135,Kaveh,13.77
87136,Vahid,17.76
87137,Liam,11.99
87138,Neda,6.47
87139,Pouneh,9.63
87140,Mandana,13.39
87141,Azar,19.12
87142,Setareh,17.58
87143,Behnam,2.25
87144,Shervin,15.81
87145,Arash,8.79
87146,Fereshteh,17.84
87147,Jack,0.7
87148,Masoud,13.94
87149,Parvin,16.65
87150,Jack,11.28
87151,Mehdi,7.76
87152,Pegah,11.66
87153,Nasim,1.48
87154,Rasoul,14.13
87155,Behnam,9.5
87156,Ivy,7.43
87157,Ehsan,8.33
87158,Hassan,4.24
87159,Shirin,7.37
87160,Mohsen,0.36
87161,Kiana,8.48
87162,Roya,6.06
87163,Parsa,1.46
87164,Shahram,14.6
87165,Charlie,1.7
87166,Rasoul,12.21
87167,Fereshteh,17.73
87168,Tina,5.86
87169,Kiana,11.26
87170,Javad,11.72
87171,Azar,17.73
87172,Navid,11.17
87173,Pouneh,15.72
87174,Amir,4.66
87175,Dariush,2.49
87176,Ivy,4.82
87177,Ivy,17.95
87178,Behnam,16.33
87179,Nasrin,3.79
87180,Pegah,11.52
87181,Leila,14.14
87182,Sina,12.94
87183,Setareh,13.66
87184,Ali,14.42
87185,Samira,11.76
87186,Ziba,6.18
87187,Shayan,9.0
87188,Dariush,17.1
87189,Dariush,3.63
87190,Bahareh,9.79
87191,Golnaz,14.77
87192,Steve,4.6
87193,Golnaz,11.54
87194,Javad,9.15
87195,Steve,2.7
87196,Shahrzad,3.39
87197,Bahareh,0.19
87198,Yasaman,4.46
87199,Pouya,9.21
87200,Morteza,9.62
87201,Sahar,7.76
87202,Mahdi,8.04
87203,Bahram,13.08
87204,Mandana,19.77
87205,Elnaz,0.19
87206,Soraya,6.77
87207,Shadi,12.25
87208,Negin,4.2
87209,Niloufar,10.25
87210,Setareh,14.12
87211,Shiva,1.66
87212,Negar,19.27
87213,Nader,11.99
87214,Narges,13.25
87215,Shiva,4.89
87216,Keyvan,16.9
87217,Milad,7.25
87218,Farzaneh,4.64
87219,Alice,10.35
87220,Vahid,8.88
87221,Shahrzad,18.36
87222,Bahareh,18.76
87223,Shabnam,2.79
87224,Taraneh,4.23
87225,Mohsen,11.17
87226,Hossein,14.35
87227,Elham,16.88
87228,Samira,0.13
87229,Katayoun,12.41
87230,Simin,1.2
87231,Katayoun,2.42
87232,Farshid,12.83
87233,Helen,8.22
87234,Dariush,0.29
87235,Mahdi,18.19
87236,Ehsan,5.65
87237,Sahar,4.15
87238,Elnaz,13.96
87239,Niloufar,9.02
87240,Fereshteh,19.88
87241,Dorsa,8.35
87242,Goli,8.03
87243,Paul,4.15
87244,Sepideh,6.14
87245,Eva,11.01
87246,Milad,7.37
87247,Ramin,4.83
87248,Fariba,10.68
87249,David,0.84
87250,Bahareh,17.62
87251,Narges,7.96
87252,Parvin,11.32
87253,Ali,14.42
87254,Masoud,15.96
87255,Ivy,2.13
87256,Kiana,1.36
87257,Ehsan,12.16
87258,Shervin,11.98
87259,Mandana,14.41
87260,Morteza,2.42
87261,Liam,8.59
87262,Neda,19.87
87263,Fereshteh,6.61
87264,Shahrzad,1.89
87265,Simin,9.84
87266,Charlie,3.31
87267,Vahid,14.78
87268,Elnaz,10.92
87269,Yalda,18.36
87270,Leila,8.54
87271,Kiana,9.99
87272,Frank,10.19
87273,Shabnam,4.6
87274,Behzad,7.26
87275,Milad,5.39
87276,Pegah,1.75
87277,Narges,9.46
87278,Atiyeh,3.19
87279,Hamid,15.86
87280,Mandana,19.64
87281,Negar,1.73
87282,Zahra,9.11
87283,Alice,4.6
87284,Ramin,15.04
87285,Arash,13.59
87286,Hassan,6.73
87287,Mohammad,6.54
87288,Sepideh,3.55
87289,Charlie,16.12
87290,Taraneh,11.58
87291,Alireza,18.93
87292,Jack,15.65
87293,Hossein,2.52
87294,Nasim,3.26
87295,Mehdi,9.82
87296,Hamid,5.32
87297,Siavash,3.15
87298,Bahareh,15.32
87299,Azar,5.23
87300,Maryam,19.83
87301,Bahareh,3.24
87302,Arash,14.28
87303,Parsa,11.12
87304,Kamran,6.5
87305,Anahita,11.91
87306,Sahar,17.76
87307,Behzad,7.75
87308,Ghazal,10.82
87309,Behnam,11.27
87310,Pegah,4.84
87311,Behzad,4.15
87312,Ladan,13.54
87313,David,13.51
87314,Grace,6.14
87315,Steve,8.07
87316,Kiana,9.85
87317,Samira,17.22
87318,Parvin,7.78
87319,Elaheh,12.04
87320,Shayan,17.05
87321,Nasim,19.68
87322,Shayan,2.25
87323,Parvin,10.86
87324,Morteza,19.96
87325,Liam,0.44
87326,Morteza,3.45
87327,Simin,18.77
87328,Mina,7.15
87329,Shahram,2.95
87330,Parvin,3.77
87331,Bob,19.34
87332,Fatemeh,5.54
87333,Javad,13.73
87334,Mehrdad,10.23
87335,Oscar,2.6
87336,Tina,13.73
87337,Elaheh,17.68
87338,Eva,17.09
87339,Mojtaba,11.27
87340,Eva,17.94
87341,Simin,9.23
87342,Mohsen,9.28
87343,Bahram,14.98
87344,Jack,2.33
87345,Simin,11.88
87346,Keyvan,16.13
87347,Afshin,8.94
87348,Bahram,18.05
87349,Shadi,9.3
87350,Arash,10.09
87351,Nina,4.36
87352,Alireza,19.29
87353,Shahram,9.62
87354,Samira,16.6
87355,Mona,0.0
87356,Neda,12.09
87357,Ladan,18.33
87358,Azadeh,5.24
87359,Kate,17.83
87360,Mandana,14.89
87361,Quinn,6.63
87362,Vanda,18.48
87363,Bob,5.73
87364,Shirin,5.57
87365,Farhad,1.32
87366,Goli,2.84
87367,Steve,5.17
87368,Mehdi,0.55
87369,Arash,8.7
87370,Behnam,19.99
87371,Navid,7.47
87372,Mandana,3.18
87373,Mehrdad,15.72
87374,Shervin,4.78
87375,Elham,1.15
87376,Kate,18.01
87377,Ehsan,16.12
87378,Siavash,0.31
87379,Katayoun,4.43
87380,Ziba,2.89
87381,Shahram,13.0
87382,Ghazal,8.4
87383,Ramin,12.23
87384,Neda,17.24
87385,Mandana,9.23
87386,Steve,15.22
87387,Parsa,1.09
87388,Vanda,17.81
87389,Reza,10.58
87390,Setareh,4.86
87391,Atiyeh,4.19
87392,Sina,6.19
87393,Arash,0.27
87394,Sara,3.78
87395,Fatemeh,19.48
87396,Mohsen,10.29
87397,Anahita,15.11
87398,Soraya,3.34
87399,Dorsa,17.67
87400,Milad,15.05
87401,Milad,5.41
87402,Liam,17.72
87403,Frank,6.72
87404,Fariba,4.56
87405,Grace,15.53
87406,Rose,8.57
87407,Narges,15.89
87408,Azar,2.48
87409,Roya,3.94
87410,Ghazal,8.69
87411,Mohammad,14.11
87412,Charlie,5.31
87413,Mohammad,8.21
87414,Ladan,5.89
87415,Charlie,4.04
87416,Fariba,13.73
87417,Babak,6.55
87418,Hamid,5.18
87419,Pegah,0.75
87420,Samira,13.82
87421,Mina,18.83
87422,Vahid,7.14
87423,Pegah,13.25
87424,Niloufar,18.79
87425,Leila,2.3
87426,Neda,4.8
87427,Neda,7.61
87428,Younes,9.06
87429,Nasim,19.71
87430,Leila,15.18
87431,Kaveh,10.64
87432,Farzaneh,4.54
87433,Hassan,1.06
87434,Fatemeh,15.04
87435,Masoud,19.45
87436,Bob,11.79
87437,Rose,10.14
87438,Shervin,16.94
87439,Homa,19.55
87440,Yasaman,4.36
87441,David,7.58
87442,Javad,5.5
87443,Helen,6.77
87444,Helen,7.0
87445,Sara,5.48
87446,Mohsen,8.31
87447,Sina,7.4
87448,Hossein,3.98
87449,Sepideh,15.02
87450,Shirin,5.44
87451,Pegah,8.27
87452,Sara,7.24
87453,Setareh,10.29
87454,Roya,13.62
87455,Nasim,9.43
87456,Taraneh,18.2
87457,Simin,16.13
87458,Behnam,1.11
87459,Dorsa,9.4
87460,Atiyeh,7.06
87461,Fereshte,5.02
87462,Shabnam,3.07
87463,Soraya,0.85
87464,Maryam,12.13
87465,Niloufar,9.49
87466,Behnam,18.27
87467,Azar,6.41
87468,Bahram,18.05
87469,Javad,5.44
87470,Ladan,6.49
87471,Shayan,5.66
87472,Navid,16.87
87473,Alireza,7.43
87474,Charlie,0.02
87475,Sahar,11.91
87476,Kaveh,4.02
87477,Vanda,6.94
87478,Frank,18.2
87479,Roya,8.12
87480,Azar,6.18
87481,Mehdi,12.44
87482,Behnam,12.16
87483,Behnam,19.88
87484,Niloufar,8.37
87485,Mohammad,7.27
87486,Shirin,18.78
87487,Jack,11.58
87488,Shirin,15.55
87489,Oscar,11.07
87490,Azadeh,12.86
87491,David,14.93
87492,Nader,11.01
87493,Masoud,10.62
87494,Soraya,7.56
87495,Amir,5.27
87496,Mandana,0.08
87497,David,14.55
87498,Parsa,12.0
87499,Farshid,6.33
87500,Kate,13.71
87501,Jack,2.05
87502,Sina,11.99
87503,Nasim,10.21
87504,Dorsa,5.62
87505,Ghazal,3.36
87506,Ziba,2.83
87507,Frank,18.53
87508,Eva,18.49
87509,Shahab,19.8
87510,Charlie,0.4
87511,Eva,17.65
87512,Dorsa,5.28
87513,Mehrdad,11.27
87514,Mohammad,1.87
87515,Sina,7.68
87516,Leila,6.8
87517,Mohsen,7.72
87518,Anahita,16.55
87519,Goli,19.19
87520,Hossein,14.32
87521,Mahdi,8.39
87522,Quinn,1.56
87523,Yalda,11.22
87524,Ivy,19.62
87525,Neda,6.43
87526,Reza,12.08
87527,Mandana,14.11
87528,Vahid,7.46
87529,Morteza,6.56
87530,Mohammad,2.72
87531,Afshin,12.25
87532,Nina,8.68
87533,Masoud,14.63
87534,Javad,15.88
87535,Afshin,11.45
87536,Fatemeh,0.2
87537,Nasim,12.76
87538,Shabnam,18.34
87539,Arman,8.36
87540,Kaveh,3.29
87541,Taraneh,7.18
87542,Bahareh,8.76
87543,Atiyeh,9.83
87544,Negar,7.73
87545,Shahab,1.57
87546,Parsa,0.89
87547,Ziba,4.52
87548,Sepideh,10.47
87549,Atiyeh,11.07
87550,Siavash,14.06
87551,Charlie,15.26
87552,Roya,16.4
87553,Milad,14.57
87554,Goli,5.71
87555,Homa,19.05
87556,Pouya,1.96
87557,Azadeh,14.65
87558,Afshin,18.38
87559,Pouya,7.12
87560,David,14.31
87561,Ghazal,13.48
87562,Babak,4.55
87563,Taraneh,16.51
87564,Zahra,19.31
87565,Narges,3.07
87566,Behzad,8.59
87567,Younes,2.43
87568,Kamran,4.8
87569,Jack,16.92
87570,Elham,7.06
87571,Morteza,14.27
87572,Leila,3.23
87573,Anahita,5.39
87574,Eva,5.47
87575,Oscar,0.73
87576,Elaheh,9.85
87577,Farhad,1.1
87578,Bahram,10.91
87579,Goli,3.21
87580,Paul,14.69
87581,Sara,10.55
87582,Fariba,4.9
87583,Shahrzad,4.44
87584,Negin,19.55
87585,Negin,19.42
87586,Quinn,7.27
87587,Nasim,10.77
87588,Alireza,15.11
87589,Goli,0.9
87590,Oscar,0.83
87591,Sepideh,10.77
87592,Soraya,10.5
87593,Babak,0.79
87594,Zahra,15.41
87595,Yasaman,10.56
87596,Azadeh,4.08
87597,Leila,14.44
87598,Shirin,14.6
87599,Sina,0.02
87600,Pegah,7.18
87601,Grace,15.29
87602,Morteza,18.51
87603,Quinn,15.7
87604,Maryam,0.97
87605,Oscar,10.14
87606,Katayoun,3.16
87607,Pegah,8.87
87608,Neda,1.15
87609,Navid,14.77
87610,Setareh,4.03
87611,Helen,3.52
87612,Yalda,9.87
87613,Bob,15.65
87614,Golnaz,3.79
87615,Ali,8.18
87616,Babak,0.23
87617,Vanda,9.13
87618,Homa,13.81
87619,Zahra,16.06
87620,Azar,7.01
87621,Mona,19.97
87622,Samira,4.48
87623,Nina,13.12
87624,Negar,2.9
87625,Shirin,6.76
87626,Nasrin,5.7
87627,Negar,13.62
87628,Parsa,7.61
87629,Steve,1.05
87630,Pegah,16.05
87631,Fariba,0.66
87632,Golnaz,11.69
87633,Rose,7.03
87634,Kaveh,16.97
87635,Ziba,9.94
87636,Dorsa,2.83
87637,Katayoun,6.52
87638,Fereshteh,19.31
87639,Elham,12.64
87640,Elham,14.1
87641,Shahab,5.51
87642,Steve,15.88
87643,Arman,18.16
87644,Elaheh,7.55
87645,Mona,7.02
87646,Farhad,18.4
87647,Mona,10.9
87648,Leila,13.18
87649,Golnaz,14.4
87650,Frank,10.43
87651,Masoud,4.7
87652,Mona,12.21
87653,Kamran,4.64
87654,Rose,9.91
87655,Leila,14.7
87656,Mojtaba,0.91
87657,Shabnam,17.52
87658,Steve,15.87
87659,Taraneh,4.23
87660,Rose,1.52
87661,Kiana,18.94
87662,Alice,12.06
87663,Mojtaba,2.4
87664,Hossein,9.39
87665,Alireza,18.52
87666,Niloufar,3.95
87667,Azar,3.52
87668,Anahita,3.24
87669,Anahita,16.71
87670,Kamran,9.55
87671,Alireza,11.63
87672,Mahdi,5.04
87673,Alireza,8.72
87674,Shirin,16.09
87675,Hossein,6.06
87676,Fereshte,4.44
87677,Mandana,8.96
87678,Mina,10.0
87679,Alice,3.02
87680,Charlie,9.3
87681,Maryam,9.28
87682,Quinn,5.08
87683,Soraya,5.83
87684,Vanda,17.46
87685,Alireza,9.21
87686,Mehdi,10.55
87687,Mandana,3.09
87688,Yasaman,6.41
87689,Shabnam,18.6
87690,Dariush,1.9
87691,Rasoul,15.98
87692,Masoud,9.15
87693,Hamid,16.71
87694,Eva,11.04
87695,Keyvan,9.22
87696,Ramin,10.82
87697,Vahid,14.72
87698,Dorsa,2.5
87699,Fatemeh,2.22
87700,Behzad,5.16
87701,Ehsan,5.51
87702,Negar,5.76
87703,Setareh,14.64
87704,Farzaneh,12.5
87705,Mina,17.88
87706,Kiana,12.43
87707,Sepideh,3.84
87708,Kamran,8.01
87709,Sepideh,7.32
87710,Arman,12.74
87711,Elnaz,15.81
87712,Masoud,3.77
87713,Atiyeh,7.39
87714,Reza,13.64
87715,Tina,7.99
87716,Katayoun,18.29
87717,Kaveh,9.96
87718,Negin,1.52
87719,Narges,7.4
87720,Dariush,19.91
87721,Behnam,9.66
87722,Mohsen,9.23
87723,Nasim,10.18
87724,Negar,14.5
87725,Shahab,14.54
87726,Sina,12.4
87727,Keyvan,14.62
87728,Hossein,7.48
87729,Nasrin,9.73
87730,Masoud,3.24
87731,Fatemeh,16.26
87732,Shadi,12.74
87733,Ehsan,15.29
87734,Negin,15.6
87735,Charlie,18.5
87736,Farhad,9.52
87737,Mohammad,5.85
87738,Mahdi,4.64
87739,Leila,3.48
87740,Ghazal,7.78
87741,Parsa,15.29
87742,Golnaz,17.5
87743,Helen,7.14
87744,Hassan,16.7
87745,Reza,12.26
87746,Arash,4.5
87747,Mojtaba,14.77
87748,Mahdi,15.47
87749,Rasoul,17.42
87750,Pouneh,10.0
87751,Kaveh,5.44
87752,Shahrzad,17.52
87753,Younes,11.2
87754,Yalda,16.92
87755,Shabnam,5.93
87756,Vahid,8.39
87757,Rose,6.87
87758,Vahid,18.73
87759,Tina,14.9
87760,Ivy,17.28
87761,Roya,10.61
87762,Behnam,9.14
87763,Milad,8.36
87764,Shirin,19.81
87765,Fatemeh,6.21
87766,Eva,11.81
87767,Bahareh,0.69
87768,Fereshte,17.57
87769,Simin,14.88
87770,Azadeh,15.09
87771,Ghazal,10.64
87772,Mohammad,1.89
87773,Liam,14.7
87774,Nina,8.73
